store_id,item_id,isAvailable,price_min,price_max,price_default,avg_calories
2276,item_72101,True,429,529,429,310.0
2276,item_72103,True,429,529,429,390.0
2276,item_72102,True,429,529,429,290.0
2276,item_77040,True,429,629,429,360.0
2276,d899c485-d344-42d2-802f-2e66f53482ba,True,749,749,749,1020.0
2276,item_72104,True,429,529,429,310.0
2276,item_72106,True,429,529,429,390.0
2276,item_72105,True,429,529,429,290.0
2276,item_77041,True,429,629,429,360.0
2276,item_58307,True,859,1128,859,670.0
2276,item_58308,True,859,1128,859,670.0
2276,item_72125,True,399,399,399,370.0
2276,329c16e8-864c-4906-9e50-a899613091d3,True,2200,2200,2200,3440.0
2276,item_72107,True,659,659,659,220.0
2276,item_58311,True,889,1093,889,680.0
2276,b155f972-84e8-4a4c-af90-0555906adb07,True,949,949,949,1230.0
2276,item_75582,True,429,629,429,360.0
2276,591fb6cb-da8b-4881-833a-d682e8bb7f4a,True,929,1249,929,995.0
2276,17215f2d-2690-4d7d-a133-83f2e0592141,True,999,1249,999,1065.0
2276,c3100ff5-bd4e-4dc4-9092-f4f8fbc2da7d,True,1029,1219,1029,1175.0
2276,e2e24008-869c-43f8-9b22-7d3604a5875f,True,429,1249,429,955.0
2276,item_75585,True,429,429,429,510.0
2276,08277a24-0453-4660-8133-46f4028fcdf0,True,929,1249,929,1145.0
2276,a4a93285-b9ad-49e3-af87-68d99b5f8dcd,True,999,1249,999,1215.0
2276,04d989a1-8223-4c5a-bf1c-b24287bcbaeb,True,1029,1219,1029,1325.0
2276,04b59acb-f6f9-4c10-8a40-bbfc3600e676,True,429,1249,429,1105.0
2276,item_67342,True,459,639,459,330.0
2276,item_70067,True,479,679,479,380.0
2276,item_70071,True,539,819,539,420.0
2276,item_65753,True,519,599,519,390.0
2276,item_70073,True,539,639,539,430.0
2276,item_70075,True,539,669,539,430.0
2276,item_67343,True,459,639,459,330.0
2276,item_70070,True,479,679,479,380.0
2276,item_70072,True,539,819,539,420.0
2276,item_65502,True,519,599,519,390.0
2276,item_70074,True,539,639,539,430.0
2276,item_70076,True,539,669,539,430.0
2276,eb9013f7-bb67-4dba-8663-ac02ce29d9ff,True,800,800,800,760.0
2276,item_72718,True,219,219,219,170.0
2276,item_72719,True,439,439,439,330.0
2276,3fb7375a-ffad-45fd-921b-b3a7040720b4,True,219,439,219,250.0
2276,item_69958,True,269,269,269,220.0
2276,0bb86e3c-ff6d-47b5-b5ab-8572b87b8ce3,True,269,459,399,365.0
2276,item_68440,True,429,529,429,310.0
2276,0b54c7eb-9538-496c-bf85-fa26c0a2bb63,True,929,1249,929,945.0
2276,cfa52805-d726-4361-8e07-a3ea4172e276,True,999,1249,999,1015.0
2276,ca8c2016-5140-4dac-9c27-f04e41593d1b,True,1029,1219,1029,1125.0
2276,8187fc83-2448-4a25-894e-569cff95df1d,True,429,1249,429,905.0
2276,item_68442,True,429,529,429,390.0
2276,f4f4c564-6fbb-4f86-a831-61c4a74d8648,True,929,1249,929,1025.0
2276,f27c2399-a99d-4756-ae62-36dd31b48f0d,True,999,1249,999,1095.0
2276,acd16870-fad7-4906-a443-622a0f7c3b1a,True,1029,1219,1029,1205.0
2276,ceca7f0b-0ad3-43de-bc0e-44802493ebfc,True,429,1249,429,985.0
2276,item_68443,True,429,529,429,290.0
2276,010c4266-91de-41c6-8b3b-40437f3a5243,True,929,1249,929,925.0
2276,edebb38f-b54f-49a5-ab89-b88b05fdbe1f,True,999,1249,999,995.0
2276,e84208d8-fd09-428c-94d4-699e77f33e3d,True,1029,1219,1029,1105.0
2276,b96b8372-39b2-4dab-8760-1a0886ca3e15,True,429,1249,429,885.0
2276,item_59117,True,329,329,329,300.0
2276,item_59124,True,889,1093,889,680.0
2276,item_59127,True,889,1093,889,680.0
2276,item_74553,True,349,349,349,390.0
2276,item_77042,True,429,429,429,510.0
2276,item_74633,True,399,399,399,360.0
2276,item_74634,True,399,399,399,360.0
2276,item_74629,True,859,1128,859,670.0
2276,item_74631,True,889,1093,889,680.0
2276,item_74554,True,399,399,399,370.0
2276,item_74635,True,399,399,399,360.0
2276,item_74630,True,859,1128,859,670.0
2276,item_74632,True,889,1093,889,680.0
2276,item_74555,True,399,399,399,370.0
2276,item_74636,True,399,399,399,360.0
2276,item_74551,True,399,529,399,290.0
2276,item_74552,True,399,529,399,290.0
2276,item_953,True,859,1128,859,670.0
2276,combo_5804,True,1359,1868,1359,1305.0
2276,combo_5805,True,1429,1868,1429,1375.0
2276,combo_5806,True,1459,1838,1459,1485.0
2276,item_26,True,939,1139,939,750.0
2276,combo_5072,True,1439,1799,1439,1385.0
2276,combo_5071,True,1509,1799,1509,1455.0
2276,combo_5069,True,1539,1769,1539,1565.0
2276,item_960,True,899,1098,899,770.0
2276,combo_5068,True,1399,1739,1399,1405.0
2276,combo_5067,True,1469,1739,1469,1475.0
2276,combo_5065,True,1499,1709,1499,1585.0
2276,item_140,True,979,1109,979,820.0
2276,combo_5064,True,1399,1819,1399,1455.0
2276,combo_5063,True,1549,1899,1549,1525.0
2276,combo_5061,True,1579,1869,1579,1635.0
2276,picker_5520,True,859,1899,859,1340.0
2276,95eb0a67-9e69-4849-9bc6-6715b3790e9a,True,1029,1849,1029,1225.0
2276,item_350,True,1089,1358,1089,920.0
2276,combo_5037,True,1589,2098,1589,1555.0
2276,combo_5808,True,1659,2098,1659,1625.0
2276,combo_5809,True,1689,2068,1689,1735.0
2276,item_351,True,1159,1359,1159,1010.0
2276,combo_5060,True,1759,2199,1759,1645.0
2276,combo_5059,True,1729,2099,1729,1715.0
2276,combo_5057,True,1759,2069,1759,1825.0
2276,item_355,True,1129,1328,1129,1040.0
2276,combo_5056,True,1629,2118,1629,1675.0
2276,combo_5055,True,1699,2118,1699,1745.0
2276,combo_5053,True,1729,2088,1729,1855.0
2276,item_352,True,1199,1329,1199,1090.0
2276,combo_5052,True,1699,2119,1699,1725.0
2276,combo_5051,True,1769,2119,1769,1795.0
2276,combo_5049,True,1799,2089,1799,1905.0
2276,picker_5521,True,1089,2199,1089,1600.0
2276,item_958,True,1359,1559,1359,1170.0
2276,9fac0e70-fb24-43ba-a3d9-457068702070,True,1859,2179,1859,1805.0
2276,a4aed590-7d72-4ecd-88c5-00ec52926cf6,True,1929,2179,1929,1875.0
2276,b0391626-979f-4b38-bd28-31991ad954e0,True,1959,2149,1959,1985.0
2276,item_905,True,1379,1579,1379,1260.0
2276,40d74e0b-7880-407f-86e2-d46d49fec09a,True,1889,2289,1889,1895.0
2276,237937af-f6a2-447f-be8d-c5c9f2f5c1cd,True,1949,2279,1949,1965.0
2276,4d4f0175-ab28-449c-a995-e345a4cdd8e5,True,1979,2249,1979,2075.0
2276,item_959,True,1399,1598,1399,1300.0
2276,combo_5813,True,1899,2239,1899,1935.0
2276,combo_5814,True,1969,2239,1969,2005.0
2276,combo_5815,True,1999,2209,1999,2115.0
2276,item_906,True,1419,1549,1419,1350.0
2276,d0d50475-43b8-4f7b-a41f-13908bd4f395,True,1919,2339,1919,1985.0
2276,2cbcc7d6-d2b5-4fc9-ab94-06cc4336ecdb,True,1989,2339,1989,2055.0
2276,a16b4c52-08a6-4035-bd19-c83a27759106,True,2019,2309,2019,2165.0
2276,picker_5523,True,1359,2339,1359,1855.0
2276,picker_5529,True,1279,2114,1279,1795.0
2276,item_69035,True,519,679,519,390.0
2276,76ef82d8-8b34-4421-a688-e2acb125b569,True,1019,1339,1019,1025.0
2276,c2448add-ff72-446d-b765-d46622c98f38,True,1089,1339,1089,1095.0
2276,49374db2-a886-42ee-a6d8-5008b589c86d,True,1119,1309,1119,1205.0
2276,bdef9cbf-2a12-49df-ab51-b5527015dc66,True,519,1339,519,985.0
2276,item_954,True,459,789,459,330.0
2276,combo_5834,True,959,1279,959,965.0
2276,combo_5835,True,1029,1279,1029,1035.0
2276,combo_5836,True,1059,1249,1059,1145.0
2276,item_15155,True,519,849,519,380.0
2276,bf1d3233-a273-4a45-8a42-2b219a4c7d5b,True,1019,1459,1019,1015.0
2276,64bd6512-f45b-481b-90b0-c6b8020a7cfd,True,1089,1459,1089,1085.0
2276,2df20aa4-3341-4a26-9697-c89389b2017e,True,1119,1429,1119,1195.0
2276,item_955,True,479,759,479,380.0
2276,70aba3a3-6d29-4663-9ca2-204d247b6cb4,True,979,1479,979,1015.0
2276,551fde4a-8a67-4480-8e68-d2ec40919f04,True,1049,1479,1049,1085.0
2276,caaf0d7c-cc4f-4466-a25e-83d77553f038,True,1079,1449,1079,1195.0
2276,item_15154,True,539,819,539,420.0
2276,ea4cbd2a-d61f-4818-849a-ccd53955c75a,True,1039,1459,1039,1055.0
2276,62599050-ab40-44df-a91c-68305ef79357,True,1109,1459,1109,1125.0
2276,a7f5116b-57e8-4183-a4a3-9e5782c19858,True,1139,1429,1139,1235.0
2276,picker_5530,True,459,1479,459,970.0
2276,picker_5541,True,659,1479,659,1035.0
2276,item_28,True,479,609,479,340.0
2276,7e35d4ad-17ca-4153-ae46-bb0085cf72c7,True,979,1299,979,975.0
2276,0aff982e-2089-45f1-8891-cfd8aeaf9c2f,True,1049,1299,1049,1045.0
2276,b034fbec-a77d-4da9-a8c7-519cba2a4e01,True,1079,1269,1079,1155.0
2276,12906801-fe4e-479b-9f4e-58e26cdd83cf,True,479,1299,479,935.0
2276,bef67622-5c59-43d1-aa95-2b07e76f204c,True,589,1479,589,1015.0
2276,item_142,True,399,529,399,290.0
2276,b8d37e4f-ae6e-42e9-8182-fd7ee9493855,True,399,1299,399,910.0
2276,item_739,True,479,809,479,340.0
2276,494b537c-b4f4-48fc-9b4e-fead8b9af4dc,True,979,1299,979,975.0
2276,cf29a2b3-8751-4eaa-a996-6f5ad6cdc797,True,1049,1299,1049,1045.0
2276,e46aac45-d523-42a6-9245-0e7910e1cf3e,True,1079,1269,1079,1155.0
2276,item_740,True,499,809,499,380.0
2276,Ef70dEW23unrjCTgvUDl2L,True,999,1319,999,1015.0
2276,Ef70dEW23unrjCTgvUEEh3,True,1069,1319,1069,1085.0
2276,twCbctRZNezQBHVr94dXMH,True,1099,1289,1099,1195.0
2276,a82cf1b3-2ceb-4384-8276-770695610232,True,479,1319,479,955.0
2276,item_124,True,379,529,379,250.0
2276,a90bce88-db32-43cd-ba7d-eaa61d3ea4c4,True,379,1299,379,890.0
2276,d4af986c-23e4-4568-b0a6-17effffc4296,True,859,1679,859,1265.0
2276,ca356490-cdbb-4146-a203-45c0bacd80af,True,1089,1909,1089,1515.0
2276,item_72076,True,1359,1628,1359,1170.0
2276,9fcde3cf-8163-4f78-8145-93abced74fe9,True,1859,2179,1859,1805.0
2276,d299b4ea-ddf8-4dd5-9519-caf993279757,True,1929,1929,1929,1745.0
2276,061c45d8-63e3-4b08-9f32-fd19d7d3d49d,True,1959,2149,1959,1985.0
2276,64b5008e-646d-47f0-8d3b-6ab860a48670,True,1359,2179,1359,1765.0
2276,8dd28766-d7f0-4ee9-8806-85a9c3b3c787,True,459,1279,459,925.0
2276,33d09df7-b3a5-4bcc-a1e4-ada48aa326c8,True,589,869,589,400.0
2276,74ba54c8-ecfa-4f38-a298-a1a0bac258fa,True,399,529,399,885.0
2276,acc40d41-266d-47c6-81d4-4850bc37fff3,True,499,1319,499,975.0
2276,d48cb011-807d-461d-8195-7baaaf71fc55,True,479,1299,479,935.0
2276,5c74a838-1ba4-4b4c-b3de-cab669b80e8b,True,379,529,379,845.0
2276,f2c7d1c2-5562-44fc-8ebe-b7ff3895b687,True,959,1779,959,1195.0
2276,f312cd22-359c-477b-b304-165392984034,True,959,1779,959,1355.0
2276,item_62403,True,1059,1189,1059,740.0
2276,c563c522-ac28-4712-8bc6-a60ef493e6e0,True,1559,1879,1559,1375.0
2276,fb04e42d-f338-4fab-8585-2d9b01057938,True,1629,1879,1629,1445.0
2276,97748e21-64bf-4e97-a1bb-b8b0c46205de,True,1659,1849,1659,1555.0
2276,350370b8-2c9b-44ca-add8-be119c798311,True,1059,1879,1059,1335.0
2276,picker_5531,True,889,1858,889,1275.0
2276,item_60678,True,599,599,599,770.0
2276,19e397e8-0b7b-40e8-a3e8-222fc38fa0f1,True,1099,1419,1099,1405.0
2276,fec8b6c9-486f-48d1-88be-5868f8887349,True,1169,1419,1169,1475.0
2276,389dc1d2-c943-4509-b679-dcfffffaa3a6,True,1199,1389,1199,1585.0
2276,223d1412-01ee-48c6-b78f-7d9b7b65ad78,True,599,1419,599,1365.0
2276,item_51217,True,349,349,349,390.0
2276,cb85a656-edac-4464-bb5b-7219642efa49,True,849,1169,849,1025.0
2276,8f12b4b3-688e-4089-bb2f-31c4f2de18fb,True,919,1169,919,1095.0
2276,29287c8d-0015-4fcd-bee0-25fe143c289e,True,949,1139,949,1205.0
2276,4c0e9e5f-bcc3-4a86-a2f5-3670a1708598,True,349,1169,349,985.0
2276,item_162,True,219,219,219,190.0
2276,item_67936,True,989,989,989,340.0
2276,773d58cf-f71f-4501-94cd-e665dca0d21e,True,1489,1809,1489,975.0
2276,7d702cca-5ab0-46dd-a502-74da38f16249,True,1559,1809,1559,1045.0
2276,a98701d8-d109-4858-a995-269a2a86a690,True,1589,1779,1589,1155.0
2276,2404ba4a-15db-4b01-a1a0-821aaee7116c,True,989,1809,989,935.0
2276,item_67938,True,659,659,659,220.0
2276,26dd2be1-6d5b-4b92-a8a3-e274cfc6a502,True,1159,1479,1159,855.0
2276,ec948b6d-6d68-4c1b-bfa3-3eaedc115e00,True,1229,1479,1229,925.0
2276,45b614b6-caa7-4bf9-b609-fe5f84b183d3,True,1259,1449,1259,1035.0
2276,cfc70b43-08e5-4faa-a7be-d9b2aec1b56d,True,659,1479,659,815.0
2276,item_67932,True,329,329,329,110.0
2276,item_532,True,859,994,859,570.0
2276,combo_5855,True,1359,1679,1359,1205.0
2276,combo_5856,True,1429,1679,1429,1275.0
2276,combo_5857,True,1459,1649,1459,1385.0
2276,picker_5537,True,859,1679,859,1165.0
2276,item_281,True,489,624,489,440.0
2276,396462ca-cf47-4dd5-a8c1-426d4576e1b1,True,989,1309,989,1075.0
2276,8e13ee23-ff9c-4e1a-903f-53bb44c49e82,True,1059,1309,1059,1145.0
2276,8fd3c9de-2dde-425a-8ffe-dc27d6a92df2,True,1089,1279,1089,1255.0
2276,c764f565-a866-454a-9dd8-507d2da1f717,True,489,1309,489,1035.0
2276,07afc7ab-1aa3-43f3-b56a-fc56b64bdec0,True,929,1249,929,1145.0
2276,a693c454-ff4c-46aa-95d9-9e0001cc9ca5,True,999,1249,999,1215.0
2276,d57f31b4-09a5-4d13-b9f1-e69ba8c57818,True,1029,1219,1029,1325.0
2276,0eb3659d-6e27-4333-bc86-391c6a88c8e6,True,929,1249,929,1245.0
2276,item_54547,True,269,269,269,230.0
2276,item_54548,True,329,329,329,300.0
2276,e25ae714-ff81-4d54-922d-d4b7fd40e1e6,True,269,459,399,335.0
2276,item_54549,True,269,269,269,200.0
2276,item_54550,True,329,329,329,280.0
2276,d7717848-6427-49fb-867a-4b3c547d42ea,True,269,459,399,360.0
2276,item_676,True,249,249,249,330.0
2276,item_25453,True,499,499,499,660.0
2276,e7d25468-d592-4035-b430-ad97489cc0c4,True,249,499,249,495.0
2276,item_18223,True,149,149,149,50.0
2276,f5811437-b952-43be-b1e1-1c9d13be158f,True,649,649,649,615.0
2276,item_724,True,379,379,379,310.0
2276,item_827,True,269,269,269,200.0
2276,item_220,True,199,199,199,320.0
2276,combo_5796,True,669,809,669,638.5
2276,item_51842,True,219,219,219,190.0
2276,combo_5797,True,629,769,629,538.5
2276,combo_5798,False,679,819,679,638.5
2276,item_51841,True,379,489,379,250.0
2276,combo_5774,True,649,789,649,598.5
2276,item_53260,True,25,25,25,50.0
2276,item_53264,True,25,25,25,82.0
2276,item_53261,True,25,25,25,89.0
2276,item_53262,True,25,25,25,135.0
2276,item_53265,True,25,25,25,46.0
2276,item_53263,True,25,25,25,152.0
6531,item_65911,True,669,868,669,550.0
6531,item_65901,True,669,868,669,410.0
6531,item_65903,True,669,868,669,410.0
6531,item_76856,True,569,788,569,370.0
6531,item_76855,True,349,349,349,160.0
6531,item_65919,True,789,988,789,720.0
6531,item_65917,True,789,988,789,590.0
6531,item_76858,True,429,429,429,0.0
6531,item_65886,True,669,888,669,510.0
6531,item_65881,True,669,888,669,370.0
6531,item_65884,True,669,888,669,370.0
6531,item_76857,True,569,788,569,330.0
6531,item_76859,True,269,269,269,350.0
6531,item_76599,True,269,269,269,290.0
6531,item_71599,True,859,1128,859,670.0
6531,item_541,True,329,329,329,300.0
6531,item_688,True,329,329,329,280.0
6531,item_69961,True,329,329,329,320.0
6531,item_43086,True,329,329,329,240.0
6531,item_43091,True,329,329,329,0.0
6531,item_43111,True,329,329,329,0.0
6531,item_781,True,649,649,649,560.0
6531,item_767,True,649,649,649,590.0
6531,item_9923,True,649,649,649,640.0
6531,item_22789,True,649,649,649,670.0
6531,item_43101,True,329,329,329,240.0
6531,item_43096,True,329,329,329,230.0
6531,item_594,True,279,279,279,130.0
6531,item_591,True,279,279,279,130.0
6531,item_113,True,279,279,279,0.0
6531,item_880,True,329,329,329,120.0
6531,item_885,True,329,329,329,0.0
6531,item_69527,True,329,329,329,200.0
6531,item_43121,True,329,329,329,260.0
6531,item_43156,True,329,329,329,280.0
6531,item_43151,True,329,329,329,240.0
6531,4bdf63d3-f30a-42fe-8029-3bd801fb3293,True,1359,1679,1359,1305.0
6531,item_540,True,399,399,399,370.0
6531,item_687,True,399,399,399,360.0
6531,item_69963,True,399,399,399,380.0
6531,item_43087,True,399,399,399,350.0
6531,item_43092,True,399,399,399,0.0
6531,item_43112,True,399,399,399,0.0
6531,item_43102,True,399,399,399,350.0
6531,item_43097,True,399,399,399,330.0
6531,item_592,True,279,279,279,160.0
6531,item_590,True,279,279,279,160.0
6531,item_879,True,399,399,399,160.0
6531,item_884,True,399,399,399,0.0
6531,item_69528,True,399,399,399,260.0
6531,item_43122,True,399,399,399,380.0
6531,item_43157,True,399,399,399,410.0
6531,item_43152,True,399,399,399,350.0
6531,6760a75f-bf87-4ad1-9982-02bd99761325,True,1429,1679,1429,1375.0
6531,item_539,True,459,459,459,440.0
6531,item_686,True,459,459,459,520.0
6531,item_69969,True,459,459,459,510.0
6531,item_43088,True,459,459,459,460.0
6531,item_43093,True,459,459,459,0.0
6531,item_43113,True,459,459,459,0.0
6531,item_43103,True,459,459,459,450.0
6531,item_43098,True,459,459,459,440.0
6531,item_593,True,369,369,369,230.0
6531,item_589,True,369,369,369,230.0
6531,item_878,True,459,459,459,240.0
6531,item_883,True,459,459,459,0.0
6531,item_69529,True,459,459,459,380.0
6531,item_43123,True,459,459,459,500.0
6531,item_43158,True,459,459,459,530.0
6531,item_43153,True,459,459,459,460.0
6531,bad82e06-8b3e-47ec-83af-2b54fffb5185,True,1459,1649,1459,1485.0
6531,5babb6ab-3b4c-4e19-b9ba-c5384ef1e776,True,1359,1679,1429,1405.0
6531,item_71600,True,1089,1358,1089,920.0
6531,bbdd6a8d-4bbc-4f0d-bbe1-f28aa9dd534f,True,1589,1909,1589,1555.0
6531,adb261e7-3d32-4761-92e4-e52b09420a18,True,1659,1909,1659,1625.0
6531,32321dbf-ac8a-4def-9865-6e0aa512bb08,True,1689,1879,1689,1735.0
6531,d643ea67-5b49-4a91-997e-10b3a3b72c86,True,1589,1909,1659,1655.0
6531,item_27732,True,1279,1709,1279,1200.0
6531,combo_5831,True,1779,2114,1779,1835.0
6531,combo_5832,True,1849,2114,1849,1905.0
6531,combo_5833,True,1879,2084,1879,2015.0
6531,f5f2895f-98b5-46b6-803a-069ed4a2c8ae,True,1779,2114,1849,1935.0
6531,item_44985,True,1029,1598,1029,630.0
6531,e1MdhGjf4g8InloBLqAkGl,True,1529,1849,1529,1265.0
6531,de48e390-a063-4f4f-80f2-2c5e2a6bfdb3,True,1599,1849,1599,1335.0
6531,8mS81phkmK9dMN1H3NUU4V,True,1629,1819,1629,1445.0
6531,692c9a39-e4e1-4faf-b784-dcf2c8e64cf6,True,1529,1849,1599,1365.0
6531,item_62239,True,959,1079,959,600.0
6531,73d5c647-33b1-43c0-ab89-0bef9832e343,True,1459,1779,1459,1235.0
6531,58ef72ae-19ad-490a-8868-29a9268d9a4c,True,1529,1779,1529,1305.0
6531,a338fbfd-bdb1-4a0d-8e6f-8a0914772716,True,1559,1749,1559,1415.0
6531,7181f4c3-10a7-4bd2-9762-66380798f235,True,1459,1779,1529,1335.0
6531,item_62238,True,959,1079,959,760.0
6531,0e74ea91-6f56-443a-8792-55fa7157bfdf,True,1459,1779,1459,1395.0
6531,cf3fcd04-9cf5-4d33-8f5a-d7b612b9f28c,True,1529,1779,1529,1465.0
6531,c03a7b65-1799-4c5f-af15-d7abc8c3259e,True,1559,1749,1559,1575.0
6531,b955a108-ecfd-4a4a-9b91-0280f313bad5,True,1459,1779,1529,1495.0
6531,item_698,True,889,1078,889,680.0
6531,combo_5837,True,1389,1858,1389,1315.0
6531,combo_5838,True,1459,1858,1459,1385.0
6531,combo_5839,True,1489,1828,1489,1495.0
6531,a29fc73b-d16d-46b5-9dc6-635dba4fb058,True,1389,1858,1459,1415.0
6531,item_71602,True,459,789,459,330.0
6531,0bbbe8a0-8ad7-4207-b425-83db103e1ec8,True,959,1279,959,965.0
6531,64747d4c-004f-409a-b972-b34619723894,True,1029,1279,1029,1035.0
6531,8324d5f2-2d22-407f-b8aa-b03980d98f9f,True,1059,1249,1059,1145.0
6531,88232b37-964e-4059-9360-8ace921ec69a,True,959,1279,1029,1065.0
6531,item_25,True,659,939,659,440.0
6531,combo_5867,True,1159,1479,1159,1075.0
6531,combo_5868,True,1229,1479,1229,1145.0
6531,combo_5869,True,1259,1449,1259,1255.0
6531,c9f59913-cbea-4086-bc7f-c6fc43843934,True,1159,1479,1229,1175.0
6531,item_326,True,589,869,589,400.0
6531,20bd7c75-3749-499e-a39e-14fe2d45ef3e,True,1089,1409,1089,1035.0
6531,3ccfe758-4bdb-4035-8c99-63ae015d0328,True,1159,1409,1159,1105.0
6531,2efd6dbf-598d-45d7-9915-36ab69f11900,True,1189,1379,1189,1215.0
6531,f1a09073-fe0b-4fca-a386-0916d2bcda36,True,1089,1409,1159,1135.0
6531,item_51774,True,399,529,399,290.0
6531,item_49446,True,139,139,139,35.0
6531,item_43084,True,139,139,139,150.0
6531,item_43089,True,139,139,139,0.0
6531,item_43109,True,139,139,139,0.0
6531,item_43094,True,139,139,139,140.0
6531,item_43099,True,139,139,139,140.0
6531,item_877,True,139,139,139,90.0
6531,item_10563,True,100,100,100,0.0
6531,111e9584-86cf-4fe6-9448-b3d952a6acdd,True,669,809,669,638.5
6531,a59539f4-04a0-4220-8693-68000396c1b8,False,679,819,679,638.5
6531,item_62052,True,859,939,859,670.0
6531,227671d2-c861-4ad7-833e-0234fa52c9ca,True,1359,1679,1359,1305.0
6531,fdf48602-e778-48f6-8ed7-e90f2a178413,True,1429,1679,1429,1375.0
6531,8af3d575-b836-495f-8822-6731b330b199,True,1459,1649,1459,1485.0
6531,item_62055,True,899,919,899,770.0
6531,73eae76b-1477-4440-9541-6bd311cf0c27,True,1399,1719,1399,1405.0
6531,e554aaf3-af66-408d-b573-045afa503faf,True,1469,1719,1469,1475.0
6531,9966f1d3-47dc-4a05-9684-18189dfe83a7,True,1499,1689,1499,1585.0
6531,b1d74685-2756-47f7-a6a2-5e28441a868c,True,859,1719,859,1315.0
6531,item_62058,True,1029,1518,1029,630.0
6531,db6facba-3031-4263-9895-2b2c80ed9ac5,True,1529,1849,1529,1265.0
6531,90889893-2837-4230-ab09-81ed7322aaa7,True,1599,1849,1599,1335.0
6531,17c30cad-2550-4882-9ab7-ee2c170299d1,True,1629,1819,1629,1445.0
6531,070eb15e-aec4-4b56-ad9b-2f7a6ac30a92,True,1029,1849,1029,1225.0
6531,item_62053,True,1089,1089,1089,920.0
6531,c0ab9fb0-d27a-4fe7-a5a6-b61048edb74f,True,1589,1909,1589,1555.0
6531,0896836d-0b80-4717-97b1-0aafa6bacd0a,True,1659,1909,1659,1625.0
6531,76e66025-4ae3-426d-b4e9-227d05bc9478,True,1689,1879,1689,1735.0
6531,item_62056,True,1129,1229,1129,1040.0
6531,ac94a04f-63c6-4abe-a0d6-3966ae066895,True,1629,1949,1629,1675.0
6531,3c096f19-40ce-4528-a121-2f55c63b4813,True,1699,1949,1699,1745.0
6531,6dbe19c3-d01f-456b-8004-2399b470e65e,True,1729,1919,1729,1855.0
6531,1f7aefd9-5b29-4127-8159-a76077b5d872,True,1089,1949,1089,1575.0
6531,item_62054,True,1359,1439,1359,1170.0
6531,444726a0-47c3-43f6-836c-5b614599fa45,True,1859,2179,1859,1805.0
6531,a903def7-e147-44a6-a939-09e3c304801a,True,1929,2179,1929,1875.0
6531,3a6b3dbe-db64-4da5-9217-ae530d77518b,True,1959,2149,1959,1985.0
6531,item_62057,True,1399,1499,1399,1340.0
6531,d601a50d-3caa-4e15-9d8d-103dbe51d1bd,True,1899,2219,1899,1975.0
6531,bf212b10-7de2-49be-9108-85b2758321d9,True,1969,2219,1969,2045.0
6531,b6108d2a-69e1-4742-9738-d233bfd62170,True,1999,2189,1999,2155.0
6531,d7dec224-f2d9-4cc2-8d98-b57419652c28,True,1359,2219,1359,1850.0
6531,item_62059,True,1279,1709,1279,1200.0
6531,bad0c0a4-e4da-4bfc-a4b4-bc2a363ba39d,True,1779,2099,1779,1835.0
6531,ace5be81-f741-47d2-89eb-b9e93e375ac5,True,1849,2099,1849,1905.0
6531,a81811a0-456b-40f3-b5b4-6d79384dedf0,True,1879,2069,1879,2015.0
6531,c2347fc5-411b-4ea5-91a2-7a78b739bcaf,True,1279,2099,1279,1795.0
6531,item_62061,True,459,689,459,330.0
6531,da1a7b75-41e2-4944-998a-609bb858a09e,True,959,1279,959,965.0
6531,67637f32-a5ed-4484-b66c-24a2acce4f52,True,1029,1279,1029,1035.0
6531,4e4e7e23-02c1-41ad-9205-9232c4ae3a0d,True,1059,1249,1059,1145.0
6531,item_62067,True,479,709,479,380.0
6531,7685610b-bd20-4e95-b99f-f0d740082741,True,979,1299,979,1015.0
6531,c5238ff7-30bd-4508-ae7c-80d5222cb4f5,True,1049,1299,1049,1085.0
6531,e375059f-845d-4be1-83db-703317ee7c1f,True,1079,1269,1079,1195.0
6531,409f3dc8-2343-464b-acc5-28cd4092c5ea,True,459,1299,459,950.0
6531,item_62066,True,659,839,659,440.0
6531,d81cabf5-c653-40da-bd19-00b044745090,True,1159,1479,1159,1075.0
6531,4f48c818-393f-4f95-8aae-5e4f9589d952,True,1229,1479,1229,1145.0
6531,6727ed0c-4ad6-4c50-a8ce-63d17a4ab9d0,True,1259,1449,1259,1255.0
6531,1829bfb5-4b88-4da4-8473-6bf03bba3432,True,659,1479,659,1035.0
6531,item_62065,True,479,509,479,340.0
6531,51a12d73-8bf9-45e8-ad3b-b033aaa769b7,True,979,1299,979,975.0
6531,e3b45003-7ca0-473e-89af-3c06cfe0e67f,True,1049,1299,1049,1045.0
6531,fbab0a31-6397-49e0-a849-2162172654c0,True,1079,1269,1079,1155.0
6531,d57cf1b7-83a0-4dec-9e21-949179f89321,True,479,1299,479,935.0
6531,item_62064,True,589,849,589,400.0
6531,64c34837-bf77-4fe5-ad71-6fe60515d5b0,True,1089,1409,1089,1035.0
6531,49fb15bc-eb23-4d27-a35d-06f855f54baf,True,1159,1409,1159,1105.0
6531,a3f7c1d6-7d5d-4909-a6a4-d0fbe22ed5bf,True,1189,1379,1189,1215.0
6531,7632d4ed-d4ad-4a8e-97bd-a37c7c286df5,True,589,1409,589,995.0
6531,item_62062,True,399,529,399,290.0
6531,cb0ffc77-ba93-47a4-8665-70a1bca458c8,True,399,529,399,885.0
6531,item_62063,True,379,489,379,250.0
